rank,frequency,log(r),log(f)
5685,7,3.7547304690237535,0.8450980400142568
5686,7,3.754806855354423,0.8450980400142568
5687,7,3.7548832282521674,0.8450980400142568
5688,7,3.75495958772171,0.8450980400142568
5689,7,3.7550359337677714,0.8450980400142568
5690,7,3.7551122663950713,0.8450980400142568
5691,7,3.755188585608325,0.8450980400142568
5692,7,3.7552648914122466,0.8450980400142568
5693,7,3.7553411838115474,0.8450980400142568
5694,7,3.7554174628109362,0.8450980400142568
5695,7,3.7554937284151193,0.8450980400142568
5696,7,3.7555699806288,0.8450980400142568
5697,7,3.75564621945668,0.8450980400142568
5698,7,3.755722444903458,0.8450980400142568
5699,7,3.7557986569738304,0.8450980400142568
5700,7,3.7558748556724915,0.8450980400142568
5701,7,3.755951041004132,0.8450980400142568
5702,7,3.756027212973441,0.8450980400142568
5703,7,3.7561033715851058,0.8450980400142568
5704,7,3.756179516843809,0.8450980400142568
5705,7,3.7562556487542333,0.8450980400142568
5706,7,3.7563317673210577,0.8450980400142568
5707,7,3.7564078725489582,0.8450980400142568
5708,7,3.756483964442609,0.8450980400142568
5709,7,3.756560043006683,0.8450980400142568
5710,7,3.756636108245848,0.8450980400142568
5711,7,3.7567121601647715,0.8450980400142568
5712,7,3.7567881987681178,0.8450980400142568
5713,7,3.756864224060549,0.8450980400142568
5714,7,3.756940236046724,0.8450980400142568
5715,7,3.7570162347313008,0.8450980400142568
5716,7,3.7570922201189325,0.8450980400142568
5717,7,3.7571681922142726,0.8450980400142568
5718,7,3.75724415102197,0.8450980400142568
5719,7,3.7573200965466724,0.8450980400142568
5720,7,3.7573960287930244,0.8450980400142568
5721,7,3.757471947765668,0.8450980400142568
5722,7,3.757547853469244,0.8450980400142568
5723,7,3.757623745908389,0.8450980400142568
5724,7,3.7576996250877386,0.8450980400142568
5725,7,3.7577754910119254,0.8450980400142568
5726,7,3.75785134368558,0.8450980400142568
5727,7,3.7579271831133294,0.8450980400142568
5728,7,3.758003009299799,0.8450980400142568
5729,7,3.7580788222496126,0.8450980400142568
5730,7,3.75815462196739,0.8450980400142568
5731,7,3.7582304084577496,0.8450980400142568
5732,7,3.758306181725307,0.8450980400142568
5733,7,3.758381941774675,0.8450980400142568
5734,7,3.7584576886104655,0.8450980400142568
5735,7,3.7585334222372864,0.8450980400142568
5736,7,3.758609142659744,0.8450980400142568
5737,7,3.758684849882441,0.8450980400142568
5738,7,3.7587605439099794,0.8450980400142568
5739,7,3.7588362247469584,0.8450980400142568
5740,7,3.7589118923979736,0.8450980400142568
5741,7,3.7589875468676195,0.8450980400142568
5742,7,3.759063188160487,0.8450980400142568
5743,7,3.7591388162811663,0.8450980400142568
5744,7,3.759214431234244,0.8450980400142568
5745,7,3.759290033024304,0.8450980400142568
5746,7,3.759365621655929,0.8450980400142568
5747,7,3.7594411971336976,0.8450980400142568
5748,7,3.759516759462188,0.8450980400142568
5749,7,3.759592308645975,0.8450980400142568
5750,7,3.7596678446896306,0.8450980400142568
5751,7,3.759743367597725,0.8450980400142568
5752,7,3.7598188773748262,0.8450980400142568
5753,7,3.759894374025499,0.8450980400142568
5754,7,3.759969857554307,0.8450980400142568
5755,7,3.760045327965811,0.8450980400142568
5756,7,3.7601207852645677,0.8450980400142568
5757,7,3.760196229455134,0.8450980400142568
5758,7,3.760271660542063,0.8450980400142568
5759,7,3.7603470785299065,0.8450980400142568
5760,7,3.760422483423212,0.8450980400142568
5761,7,3.760497875226527,0.8450980400142568
5762,7,3.7605732539443943,0.8450980400142568
5763,7,3.760648619581356,0.8450980400142568
5764,7,3.760723972141952,0.8450980400142568
5765,7,3.7607993116307177,0.8450980400142568
5766,7,3.760874638052189,0.8450980400142568
5767,7,3.7609499514108973,0.8450980400142568
5768,7,3.7610252517113727,0.8450980400142568
5769,7,3.7611005389581424,0.8450980400142568
5770,7,3.7611758131557314,0.8450980400142568
5771,7,3.761251074308663,0.8450980400142568
5772,7,3.7613263224214566,0.8450980400142568
5773,7,3.761401557498631,0.8450980400142568
5774,7,3.7614767795447017,0.8450980400142568
5775,7,3.761551988564182,0.8450980400142568
5776,7,3.7616271845615827,0.8450980400142568
5777,7,3.7617023675414125,0.8450980400142568
5778,7,3.7617775375081783,0.8450980400142568
5779,7,3.7618526944663833,0.8450980400142568
5780,7,3.761927838420529,0.8450980400142568
5781,7,3.7620029693751156,0.8450980400142568
5782,7,3.762078087334639,0.8450980400142568
5783,7,3.7621531923035945,0.8450980400142568
5784,7,3.7622282842864743,0.8450980400142568
5785,7,3.7623033632877685,0.8450980400142568
5786,7,3.762378429311964,0.8450980400142568
5787,7,3.762453482363547,0.8450980400142568
5788,7,3.762528522447,0.8450980400142568
5789,7,3.7626035495668035,0.8450980400142568
5790,7,3.762678563727436,0.8450980400142568
5791,7,3.762753564933374,0.8450980400142568
5792,7,3.7628285531890904,0.8450980400142568
5793,7,3.762903528499057,0.8450980400142568
5794,7,3.762978490867743,0.8450980400142568
5795,7,3.7630534402996147,0.8450980400142568
5796,7,3.763128376799137,0.8450980400142568
5797,7,3.7632033003707717,0.8450980400142568
5798,7,3.763278211018979,0.8450980400142568
5799,7,3.7633531087482153,0.8450980400142568
5800,7,3.7634279935629373,0.8450980400142568
5801,7,3.763502865467597,0.8450980400142568
5802,7,3.7635777244666455,0.8450980400142568
5803,7,3.7636525705645303,0.8450980400142568
5804,7,3.7637274037656985,0.8450980400142568
5805,7,3.7638022240745928,0.8450980400142568
5806,7,3.763877031495655,0.8450980400142568
5807,7,3.763951826033324,0.8450980400142568
5808,7,3.7640266076920375,0.8450980400142568
5809,7,3.7641013764762286,0.8450980400142568
5810,7,3.7641761323903307,0.8450980400142568
5811,7,3.764250875438773,0.8450980400142568
5812,7,3.764325605625984,0.8450980400142568
5813,7,3.764400322956388,0.8450980400142568
5814,7,3.764475027434409,0.8450980400142568
5815,7,3.7645497190644672,0.8450980400142568
5816,7,3.7646243978509815,0.8450980400142568
5817,7,3.7646990637983677,0.8450980400142568
5818,7,3.7647737169110402,0.8450980400142568
5819,7,3.7648483571934106,0.8450980400142568
5820,7,3.7649229846498886,0.8450980400142568
5821,7,3.7649975992848805,0.8450980400142568
5822,7,3.765072201102792,0.8450980400142568
5823,7,3.7651467901080253,0.8450980400142568
5824,7,3.765221366304981,0.8450980400142568
5825,7,3.7652959296980564,0.8450980400142568
5826,7,3.7653704802916486,0.8450980400142568
5827,7,3.76544501809015,0.8450980400142568
5828,7,3.7655195430979527,0.8450980400142568
5829,7,3.765594055319445,0.8450980400142568
5830,7,3.765668554759014,0.8450980400142568
5831,7,3.7657430414210444,0.8450980400142568
5832,7,3.765817515309918,0.8450980400142568
5833,7,3.7658919764300154,0.8450980400142568
5834,7,3.765966424785714,0.8450980400142568
5835,7,3.766040860381389,0.8450980400142568
5836,7,3.766115283221414,0.8450980400142568
5837,7,3.7661896933101597,0.8450980400142568
5838,7,3.7662640906519957,0.8450980400142568
5839,7,3.7663384752512874,0.8450980400142568
5840,7,3.7664128471123997,0.8450980400142568
5841,7,3.766487206239694,0.8450980400142568
5842,7,3.766561552637531,0.8450980400142568
5843,7,3.7666358863102674,0.8450980400142568
5844,7,3.766710207262259,0.8450980400142568
5845,7,3.766784515497859,0.8450980400142568
5846,7,3.7668588110214176,0.8450980400142568
5847,7,3.766933093837284,0.8450980400142568
5848,7,3.767007363949804,0.8450980400142568
5849,7,3.7670816213633223,0.8450980400142568
5850,7,3.7671558660821804,0.8450980400142568
5851,7,3.7672300981107183,0.8450980400142568
5852,7,3.767304317453273,0.8450980400142568
5853,7,3.7673785241141804,0.8450980400142568
5854,7,3.7674527180977733,0.8450980400142568
5855,7,3.767526899408382,0.8450980400142568
5856,7,3.7676010680503356,0.8450980400142568
5857,7,3.76767522402796,0.8450980400142568
5858,7,3.76774936734558,0.8450980400142568
5859,7,3.767823498007517,0.8450980400142568
5860,7,3.767897616018091,0.8450980400142568
5861,7,3.767971721381619,0.8450980400142568
5862,7,3.768045814102417,0.8450980400142568
5863,7,3.7681198941847973,0.8450980400142568
5864,7,3.7681939616330715,0.8450980400142568
5865,7,3.768268016451548,0.8450980400142568
5866,7,3.7683420586445333,0.8450980400142568
5867,7,3.768416088216332,0.8450980400142568
5868,7,3.768490105171245,0.8450980400142568
5869,7,3.7685641095135733,0.8450980400142568
5870,7,3.7686381012476144,0.8450980400142568
5871,7,3.7687120803776635,0.8450980400142568
5872,7,3.7687860469080143,0.8450980400142568
5873,7,3.768860000842957,0.8450980400142568
5874,7,3.7689339421867816,0.8450980400142568
5875,7,3.7690078709437738,0.8450980400142568
5876,7,3.769081787118219,0.8450980400142568
5877,7,3.7691556907143986,0.8450980400142568
5878,7,3.7692295817365937,0.8450980400142568
5879,7,3.769303460189082,0.8450980400142568
5880,7,3.7693773260761385,0.8450980400142568
5881,7,3.7694511794020378,0.8450980400142568
5882,7,3.7695250201710504,0.8450980400142568
5883,7,3.7695988483874463,0.8450980400142568
5884,7,3.7696726640554923,0.8450980400142568
5885,7,3.7697464671794534,0.8450980400142568
5886,7,3.769820257763592,0.8450980400142568
5887,7,3.769894035812169,0.8450980400142568
5888,7,3.7699678013294426,0.8450980400142568
5889,7,3.770041554319669,0.8450980400142568
5890,7,3.7701152947871015,0.8450980400142568
5891,7,3.7701890227359933,0.8450980400142568
5892,7,3.7702627381705933,0.8450980400142568
5893,7,3.770336441095149,0.8450980400142568
5894,7,3.7704101315139065,0.8450980400142568
5895,7,3.770483809431108,0.8450980400142568
5896,7,3.770557474850995,0.8450980400142568
5897,7,3.7706311277778064,0.8450980400142568
5898,7,3.7707047682157793,0.8450980400142568
5899,7,3.7707783961691477,0.8450980400142568
5900,7,3.7708520116421442,0.8450980400142568
5901,7,3.7709256146389993,0.8450980400142568
5902,7,3.7709992051639407,0.8450980400142568
5903,7,3.7710727832211948,0.8450980400142568
5904,7,3.7711463488149852,0.8450980400142568
5905,7,3.7712199019495336,0.8450980400142568
5906,7,3.7712934426290596,0.8450980400142568
5907,7,3.771366970857781,0.8450980400142568
5908,7,3.771440486639912,0.8450980400142568
5909,7,3.7715139899796664,0.8450980400142568
5910,7,3.7715874808812555,0.8450980400142568
5911,7,3.7716609593488872,0.8450980400142568
5912,7,3.7717344253867693,0.8450980400142568
5913,7,3.771807878999106,0.8450980400142568
5914,7,3.771881320190099,0.8450980400142568
5915,7,3.771954748963949,0.8450980400142568
5916,7,3.772028165324855,0.8450980400142568
5917,7,3.772101569277012,0.8450980400142568
5918,7,3.7721749608246142,0.8450980400142568
5919,7,3.7722483399718536,0.8450980400142568
5920,7,3.77232170672292,0.8450980400142568
5921,7,3.7723950610820003,0.8450980400142568
5922,7,3.7724684030532805,0.8450980400142568
5923,7,3.7725417326409434,0.8450980400142568
5924,7,3.772615049849171,0.8450980400142568
5925,7,3.7726883546821415,0.8450980400142568
5926,7,3.772761647144032,0.8450980400142568
5927,7,3.772834927239018,0.8450980400142568
5928,7,3.7729081949712717,0.8450980400142568
5929,7,3.7729814503449637,0.8450980400142568
5930,7,3.7730546933642626,0.8450980400142568
5931,7,3.773127924033335,0.8450980400142568
5932,7,3.7732011423563443,0.8450980400142568
5933,7,3.773274348337454,0.8450980400142568
5934,7,3.773347541980823,0.8450980400142568
5935,7,3.77342072329061,0.8450980400142568
5936,7,3.7734938922709707,0.8450980400142568
5937,7,3.7735670489260587,0.8450980400142568
5938,7,3.7736401932600256,0.8450980400142568
5939,7,3.7737133252770216,0.8450980400142568
5940,7,3.7737864449811935,0.8450980400142568
5941,7,3.773859552376687,0.8450980400142568
5942,7,3.773932647467645,0.8450980400142568
5943,7,3.7740057302582093,0.8450980400142568
5944,7,3.774078800752519,0.8450980400142568
5945,7,3.7741518589547103,0.8450980400142568
5946,7,3.774224904868919,0.8450980400142568
5947,7,3.7742979384992776,0.8450980400142568
5948,7,3.7743709598499167,0.8450980400142568
5949,7,3.774443968924965,0.8450980400142568
5950,7,3.7745169657285498,0.8450980400142568
5951,7,3.7745899502647946,0.8450980400142568
5952,7,3.7746629225378223,0.8450980400142568
5953,7,3.774735882551753,0.8450980400142568
5954,7,3.774808830310706,0.8450980400142568
5955,7,3.774881765818796,0.8450980400142568
5956,7,3.7749546890801384,0.8450980400142568
5957,7,3.7750276000988445,0.8450980400142568
5958,7,3.775100498879025,0.8450980400142568
5959,7,3.775173385424787,0.8450980400142568
5960,7,3.7752462597402365,0.8450980400142568
5961,7,3.7753191218294777,0.8450980400142568
5962,7,3.775391971696612,0.8450980400142568
5963,7,3.7754648093457392,0.8450980400142568
5964,7,3.775537634780957,0.8450980400142568
5965,7,3.775610448006361,0.8450980400142568
5966,7,3.7756832490260437,0.8450980400142568
5967,7,3.775756037844098,0.8450980400142568
5968,7,3.7758288144646124,0.8450980400142568
5969,7,3.7759015788916743,0.8450980400142568
5970,7,3.775974331129369,0.8450980400142568
5971,7,3.7760470711817797,0.8450980400142568
5972,7,3.776119799052988,0.8450980400142568
5973,7,3.776192514747072,0.8450980400142568
5974,7,3.7762652182681093,0.8450980400142568
5975,7,3.7763379096201755,0.8450980400142568
5976,7,3.7764105888073423,0.8450980400142568
5977,7,3.7764832558336816,0.8450980400142568
5978,7,3.776555910703262,0.8450980400142568
5979,7,3.7766285534201502,0.8450980400142568
5980,7,3.776701183988411,0.8450980400142568
5981,7,3.776773802412107,0.8450980400142568
5982,7,3.7768464086952993,0.8450980400142568
5983,7,3.7769190028420465,0.8450980400142568
5984,7,3.776991584856405,0.8450980400142568
5985,7,3.7770641547424293,0.8450980400142568
5986,7,3.7771367125041726,0.8450980400142568
5987,7,3.777209258145685,0.8450980400142568
5988,7,3.777281791671015,0.8450980400142568
5989,7,3.7773543130842087,0.8450980400142568
5990,7,3.7774268223893115,0.8450980400142568
5991,7,3.777499319590365,0.8450980400142568
5992,7,3.77757180469141,0.8450980400142568
5993,7,3.777644277696485,0.8450980400142568
5994,7,3.7777167386096258,0.8450980400142568
5995,7,3.7777891874348675,0.8450980400142568
5996,7,3.777861624176242,0.8450980400142568
5997,7,3.7779340488377793,0.8450980400142568
5998,7,3.7780064614235083,0.8450980400142568
5999,7,3.778078861937455,0.8450980400142568
6000,7,3.7781512503836434,0.8450980400142568
6001,7,3.7782236267660965,0.8450980400142568
6002,7,3.7782959910888336,0.8450980400142568
6003,7,3.778368343355874,0.8450980400142568
6004,7,3.7784406835712327,0.8450980400142568
6005,7,3.7785130117389247,0.8450980400142568
6006,7,3.778585327862962,0.8450980400142568
6007,7,3.7786576319473553,0.8450980400142568
6008,7,3.778729923996112,0.8450980400142568
6009,7,3.7788022040132385,0.8450980400142568
6010,7,3.7788744720027396,0.8450980400142568
6011,7,3.778946727968617,0.8450980400142568
6012,7,3.7790189719148706,0.8450980400142568
6013,7,3.7790912038454993,0.8450980400142568
6014,7,3.7791634237644987,0.8450980400142568
6015,7,3.7792356316758635,0.8450980400142568
6016,7,3.779307827583586,0.8450980400142568
6017,7,3.779380011491656,0.8450980400142568
6018,7,3.7794521834040617,0.8450980400142568
6019,7,3.77952434332479,0.8450980400142568
6020,7,3.7795964912578244,0.8450980400142568
6021,7,3.779668627207148,0.8450980400142568
6022,7,3.7797407511767407,0.8450980400142568
6023,7,3.7798128631705805,0.8450980400142568
6024,7,3.7798849631926443,0.8450980400142568
6025,7,3.779957051246906,0.8450980400142568
6026,7,3.7800291273373383,0.8450980400142568
6027,7,3.7801011914679115,0.8450980400142568
6028,7,3.780173243642594,0.8450980400142568
6029,7,3.7802452838653524,0.8450980400142568
6030,7,3.780317312140151,0.8450980400142568
6031,7,3.7803893284709527,0.8450980400142568
6032,7,3.7804613328617176,0.8450980400142568
6033,7,3.780533325316404,0.8450980400142568
6034,7,3.7806053058389697,0.8450980400142568
6035,7,3.780677274433368,0.8450980400142568
6036,7,3.7807492311035524,0.8450980400142568
6037,7,3.780821175853473,0.8450980400142568
6038,7,3.7808931086870787,0.8450980400142568
6039,7,3.780965029608317,0.8450980400142568
6040,7,3.7810369386211318,0.8450980400142568
6041,7,3.781108835729466,0.8450980400142568
6042,7,3.7811807209372614,0.8450980400142568
6043,7,3.7812525942484565,0.8450980400142568
6044,7,3.781324455666988,0.8450980400142568
6045,7,3.7813963051967905,0.8450980400142568
6046,7,3.781468142841798,0.8450980400142568
6047,7,3.7815399686059417,0.8450980400142568
6048,7,3.78161178249315,0.8450980400142568
6049,7,3.7816835845073506,0.8450980400142568
6050,7,3.781755374652469,0.8450980400142568
6051,7,3.781827152932428,0.8450980400142568
6052,7,3.781898919351149,0.8450980400142568
6053,7,3.781970673912552,0.8450980400142568
6054,7,3.782042416620554,0.8450980400142568
6055,7,3.782114147479071,0.8450980400142568
6056,7,3.7821858664920165,0.8450980400142568
6057,7,3.7822575736633017,0.8450980400142568
6058,7,3.782329268996837,0.8450980400142568
6059,7,3.7824009524965296,0.8450980400142568
6060,7,3.782472624166286,0.8450980400142568
6061,7,3.7825442840100103,0.8450980400142568
6062,7,3.7826159320316033,0.8450980400142568
6063,7,3.7826875682349663,0.8450980400142568
6064,7,3.782759192623997,0.8450980400142568
6065,7,3.782830805202592,0.8450980400142568
6066,7,3.7829024059746446,0.8450980400142568
6067,7,3.782973994944048,0.8450980400142568
6068,7,3.783045572114693,0.8450980400142568
6069,7,3.7831171374904673,0.8450980400142568
6070,7,3.7831886910752575,0.8450980400142568
6071,7,3.7832602328729488,0.8450980400142568
6072,7,3.783331762887424,0.8450980400142568
6073,7,3.7834032811225633,0.8450980400142568
6074,7,3.7834747875822465,0.8450980400142568
6075,7,3.7835462822703496,0.8450980400142568
6076,7,3.7836177651907485,0.8450980400142568
6077,7,3.7836892363473162,0.8450980400142568
6078,7,3.7837606957439243,0.8450980400142568
6079,7,3.783832143384441,0.8450980400142568
6080,7,3.783903579272735,0.8450980400142568
6081,7,3.7839750034126713,0.8450980400142568
6082,7,3.7840464158081133,0.8450980400142568
6083,7,3.7841178164629232,0.8450980400142568
6084,7,3.7841892053809607,0.8450980400142568
6085,7,3.784260582566084,0.8450980400142568
6086,7,3.7843319480221482,0.8450980400142568
6087,7,3.7844033017530085,0.8450980400142568
6088,7,3.7844746437625165,0.8450980400142568
6089,7,3.7845459740545224,0.8450980400142568
6090,7,3.784617292632875,0.8450980400142568
6091,7,3.7846885995014214,0.8450980400142568
6092,7,3.784759894664005,0.8450980400142568
6093,7,3.784831178124469,0.8450980400142568
6094,7,3.784902449886655,0.8450980400142568
6095,7,3.7849737099544005,0.8450980400142568
6096,7,3.785044958331544,0.8450980400142568
6097,7,3.78511619502192,0.8450980400142568
6098,7,3.785187420029362,0.8450980400142568
6099,7,3.785258633357701,0.8450980400142568
6100,7,3.785329835010767,0.8450980400142568
6101,7,3.7854010249923875,0.8450980400142568
6102,7,3.785472203306388,0.8450980400142568
6103,7,3.785543369956593,0.8450980400142568
6104,7,3.785614524946824,0.8450980400142568
6105,7,3.7856856682809013,0.8450980400142568
6106,7,3.785756799962643,0.8450980400142568
6107,7,3.7858279199958655,0.8450980400142568
6108,7,3.7858990283843834,0.8450980400142568
6109,7,3.7859701251320095,0.8450980400142568
6110,7,3.786041210242554,0.8450980400142568
6111,7,3.7861122837198264,0.8450980400142568
6112,7,3.7861833455676335,0.8450980400142568
6113,7,3.78625439578978,0.8450980400142568
6114,7,3.78632543439007,0.8450980400142568
6115,7,3.7863964613723042,0.8450980400142568
6116,7,3.7864674767402824,0.8450980400142568
6117,7,3.7865384804978026,0.8450980400142568
6118,7,3.7866094726486597,0.8450980400142568
6119,7,3.7866804531966487,0.8450980400142568
6120,7,3.7867514221455614,0.8450980400142568
6121,7,3.7868223794991875,0.8450980400142568
6122,7,3.7868933252613157,0.8450980400142568
6123,7,3.786964259435733,0.8450980400142568
6124,7,3.7870351820262234,0.8450980400142568
6125,7,3.78710609303657,0.8450980400142568
6126,7,3.787176992470554,0.8450980400142568
6127,7,3.787247880331954,0.8450980400142568
6128,7,3.7873187566245474,0.8450980400142568
6129,7,3.78738962135211,0.8450980400142568
6130,7,3.787460474518415,0.8450980400142568
6131,7,3.787531316127234,0.8450980400142568
6132,7,3.7876021461823375,0.8450980400142568
6133,7,3.787672964687493,0.8450980400142568
6134,7,3.7877437716464666,0.8450980400142568
6135,7,3.787814567063023,0.8450980400142568
6136,7,3.7878853509409245,0.8450980400142568
6137,7,3.787956123283932,0.8450980400142568
6138,7,3.7880268840958036,0.8450980400142568
6139,7,3.788097633380297,0.8450980400142568
6140,7,3.788168371141168,0.8450980400142568
6141,7,3.788239097382168,0.8450980400142568
6142,7,3.78830981210705,0.8450980400142568
6143,7,3.788380515319563,0.8450980400142568
6144,7,3.7884512070234555,0.8450980400142568
6145,7,3.788521887222473,0.8450980400142568
6146,7,3.7885925559203595,0.8450980400142568
6147,7,3.7886632131208575,0.8450980400142568
6148,7,3.7887338588277073,0.8450980400142568
6149,7,3.7888044930446485,0.8450980400142568
6150,7,3.788875115775417,0.8450980400142568
6151,7,3.788945727023748,0.8450980400142568
6152,7,3.7890163267933747,0.8450980400142568
6153,7,3.7890869150880286,0.8450980400142568
6154,7,3.7891574919114395,0.8450980400142568
6155,7,3.789228057267335,0.8450980400142568
6156,7,3.789298611159441,0.8450980400142568
6157,7,3.7893691535914815,0.8450980400142568
6158,7,3.789439684567179,0.8450980400142568
6159,7,3.7895102040902544,0.8450980400142568
6160,7,3.7895807121644256,0.8450980400142568
6161,7,3.7896512087934098,0.8450980400142568
6162,7,3.7897216939809217,0.8450980400142568
6163,7,3.7897921677306754,0.8450980400142568
6164,7,3.7898626300463816,0.8450980400142568
6165,7,3.7899330809317506,0.8450980400142568
6166,7,3.7900035203904894,0.8450980400142568
6167,7,3.7900739484263046,0.8450980400142568
6168,7,3.7901443650429005,0.8450980400142568
6169,7,3.7902147702439795,0.8450980400142568
6170,7,3.7902851640332416,0.8450980400142568
6171,7,3.7903555464143865,0.8450980400142568
6172,7,3.7904259173911106,0.8450980400142568
6173,7,3.7904962769671093,0.8450980400142568
6174,7,3.7905666251460763,0.8450980400142568
6175,7,3.7906369619317033,0.8450980400142568
6176,7,3.7907072873276797,0.8450980400142568
6177,7,3.7907776013376937,0.8450980400142568
6178,7,3.7908479039654317,0.8450980400142568
6179,7,3.7909181952145783,0.8450980400142568
6180,7,3.790988475088816,0.8450980400142568
6181,7,3.7910587435918255,0.8450980400142568
6182,7,3.791129000727286,0.8450980400142568
6183,7,3.7911992464988753,0.8450980400142568
6184,7,3.7912694809102683,0.8450980400142568
6185,7,3.7913397039651393,0.8450980400142568
6186,7,3.79140991566716,0.8450980400142568
6187,7,3.7914801160200007,0.8450980400142568
6188,7,3.79155030502733,0.8450980400142568
6189,7,3.791620482692814,0.8450980400142568
6190,7,3.791690649020118,0.8450980400142568
6191,7,3.7917608040129047,0.8450980400142568
6192,7,3.791830947674836,0.8450980400142568
6193,7,3.791901080009571,0.8450980400142568
6194,7,3.791971201020768,0.8450980400142568
6195,7,3.792041310712082,0.8450980400142568
6196,7,3.7921114090871684,0.8450980400142568
6197,7,3.792181496149679,0.8450980400142568
6198,7,3.792251571903264,0.8450980400142568
6199,7,3.7923216363515735,0.8450980400142568
6200,7,3.792391689498254,0.8450980400142568
6201,7,3.792461731346951,0.8450980400142568
6202,7,3.7925317619013077,0.8450980400142568
6203,7,3.7926017811649664,0.8450980400142568
6204,7,3.7926717891415676,0.8450980400142568
6205,7,3.7927417858347487,0.8450980400142568
6206,7,3.792811771248147,0.8450980400142568
6207,7,3.792881745385397,0.8450980400142568
6208,7,3.792951708250132,0.8450980400142568
6209,7,3.793021659845983,0.8450980400142568
6210,7,3.79309160017658,0.8450980400142568
6211,7,3.793161529245551,0.8450980400142568
6212,7,3.7932314470565207,0.8450980400142568
6213,7,3.793301353613115,0.8450980400142568
6214,7,3.7933712489189557,0.8450980400142568
6215,7,3.7934411329776636,0.8450980400142568
6216,7,3.793511005792858,0.8450980400142568
6217,7,3.793580867368156,0.8450980400142568
6218,7,3.793650717707173,0.8450980400142568
6219,7,3.7937205568135233,0.8450980400142568
6220,7,3.7937903846908188,0.8450980400142568
6221,6,3.7938602013426697,0.7781512503836436
6222,6,3.7939300067726847,0.7781512503836436
6223,6,3.7939998009844706,0.7781512503836436
6224,6,3.7940695839816323,0.7781512503836436
6225,6,3.794139355767774,0.7781512503836436
6226,6,3.7942091163464964,0.7781512503836436
6227,6,3.7942788657214,0.7781512503836436
6228,6,3.7943486038960827,0.7781512503836436
6229,6,3.794418330874141,0.7781512503836436
6230,6,3.7944880466591697,0.7781512503836436
6231,6,3.7945577512547617,0.7781512503836436
6232,6,3.794627444664508,0.7781512503836436
6233,6,3.7946971268919985,0.7781512503836436
6234,6,3.794766797940821,0.7781512503836436
6235,6,3.7948364578145615,0.7781512503836436
6236,6,3.794906106516804,0.7781512503836436
6237,6,3.794975744051132,0.7781512503836436
6238,6,3.795045370421125,0.7781512503836436
6239,6,3.7951149856303634,0.7781512503836436
6240,6,3.795184589682424,0.7781512503836436
6241,6,3.7952541825808828,0.7781512503836436
6242,6,3.795323764329314,0.7781512503836436
6243,6,3.795393334931289,0.7781512503836436
6244,6,3.79546289439038,0.7781512503836436
6245,6,3.7955324427101544,0.7781512503836436
6246,6,3.7956019798941796,0.7781512503836436
6247,6,3.7956715059460215,0.7781512503836436
6248,6,3.7957410208692437,0.7781512503836436
6249,6,3.795810524667408,0.7781512503836436
6250,6,3.7958800173440754,0.7781512503836436
6251,6,3.7959494989028033,0.7781512503836436
6252,6,3.7960189693471493,0.7781512503836436
6253,6,3.7960884286806684,0.7781512503836436
6254,6,3.7961578769069146,0.7781512503836436
6255,6,3.796227314029439,0.7781512503836436
6256,6,3.7962967400517917,0.7781512503836436
6257,6,3.7963661549775214,0.7781512503836436
6258,6,3.7964355588101744,0.7781512503836436
6259,6,3.7965049515532963,0.7781512503836436
6260,6,3.7965743332104296,0.7781512503836436
6261,6,3.7966437037851164,0.7781512503836436
6262,6,3.7967130632808965,0.7781512503836436
6263,6,3.7967824117013076,0.7781512503836436
6264,6,3.796851749049887,0.7781512503836436
6265,6,3.796921075330169,0.7781512503836436
6266,6,3.7969903905456865,0.7781512503836436
6267,6,3.797059694699971,0.7781512503836436
6268,6,3.7971289877965524,0.7781512503836436
6269,6,3.797198269838959,0.7781512503836436
6270,6,3.7972675408307164,0.7781512503836436
6271,6,3.7973368007753496,0.7781512503836436
6272,6,3.797406049676382,0.7781512503836436
6273,6,3.7974752875373343,0.7781512503836436
6274,6,3.7975445143617264,0.7781512503836436
6275,6,3.797613730153076,0.7781512503836436
6276,6,3.7976829349148993,0.7781512503836436
6277,6,3.7977521286507105,0.7781512503836436
6278,6,3.797821311364024,0.7781512503836436
6279,6,3.797890483058349,0.7781512503836436
6280,6,3.797959643737196,0.7781512503836436
6281,6,3.798028793404073,0.7781512503836436
6282,6,3.798097932062486,0.7781512503836436
6283,6,3.798167059715939,0.7781512503836436
6284,6,3.7982361763679355,0.7781512503836436
6285,6,3.7983052820219765,0.7781512503836436
6286,6,3.7983743766815614,0.7781512503836436
6287,6,3.7984434603501875,0.7781512503836436
6288,6,3.7985125330313516,0.7781512503836436
6289,6,3.7985815947285477,0.7781512503836436
6290,6,3.798650645445269,0.7781512503836436
6291,6,3.7987196851850062,0.7781512503836436
6292,6,3.7987887139512493,0.7781512503836436
6293,6,3.7988577317474856,0.7781512503836436
6294,6,3.7989267385772014,0.7781512503836436
6295,6,3.7989957344438814,0.7781512503836436
6296,6,3.799064719351008,0.7781512503836436
6297,6,3.7991336933020627,0.7781512503836436
6298,6,3.7992026563005252,0.7781512503836436
6299,6,3.7992716083498728,0.7781512503836436
6300,6,3.7993405494535817,0.7781512503836436
6301,6,3.799409479615127,0.7781512503836436
6302,6,3.799478398837981,0.7781512503836436
6303,6,3.799547307125615,0.7781512503836436
