rank,frequency,log(r),log(f)
74,260,1.8692317197309762,2.4149733479708178
75,259,1.8750612633917,2.413299764081252
76,235,1.8808135922807914,2.3710678622717363
77,232,1.8864907251724818,2.3654879848909
78,230,1.8920946026904804,2.361727836017593
79,227,1.8976270912904414,2.3560258571931225
80,218,1.9030899869919435,2.3384564936046046
81,213,1.9084850188786497,2.3283796034387376
82,211,1.9138138523837167,2.3242824552976926
83,211,1.919078092376074,2.3242824552976926
84,211,1.9242792860618816,2.3242824552976926
85,207,1.9294189257142926,2.315970345456918
86,200,1.9344984512435677,2.3010299956639813
87,200,1.9395192526186185,2.3010299956639813
88,196,1.9444826721501687,2.292256071356476
89,195,1.9493900066449128,2.290034611362518
90,190,1.954242509439325,2.278753600952829
91,189,1.9590413923210936,2.2764618041732443
92,188,1.9637878273455553,2.27415784926368
93,187,1.968482948553935,2.271841606536499
94,184,1.9731278535996986,2.2648178230095364
95,173,1.9777236052888478,2.2380461031287955
96,165,1.9822712330395684,2.2174839442139063
97,160,1.9867717342662448,2.2041199826559246
98,159,1.9912260756924949,2.2013971243204513
99,158,1.99563519459755,2.1986570869544226
100,156,2.0,2.1931245983544616
101,155,2.0043213737826426,2.1903316981702914
102,153,2.0086001717619175,2.184691430817599
103,151,2.012837224705172,2.1789769472931693
104,151,2.0170333392987803,2.1789769472931693
105,149,2.0211892990699383,2.173186268412274
106,147,2.0253058652647704,2.167317334748176
107,147,2.0293837776852097,2.167317334748176
108,144,2.03342375548695,2.1583624920952498
109,144,2.037426497940624,2.1583624920952498
110,141,2.041392685158225,2.1492191126553797
111,140,2.0453229787866576,2.146128035678238
112,140,2.0492180226701815,2.146128035678238
113,138,2.0530784434834195,2.1398790864012365
114,135,2.0569048513364727,2.130333768495006
115,133,2.060697840353612,2.123851640967086
116,132,2.0644579892269186,2.12057393120585
117,131,2.0681858617461617,2.1172712956557644
118,131,2.0718820073061255,2.1172712956557644
119,131,2.0755469613925306,2.1172712956557644
120,130,2.0791812460476247,2.113943352306837
121,128,2.0827853703164503,2.1072099696478683
122,127,2.0863598306747484,2.103803720955957
123,127,2.089905111439398,2.103803720955957
124,126,2.093421685162235,2.100370545117563
125,124,2.0969100130080562,2.093421685162235
126,124,2.100370545117563,2.093421685162235
127,124,2.103803720955957,2.093421685162235
128,122,2.1072099696478683,2.0863598306747484
129,121,2.110589710299249,2.0827853703164503
130,119,2.113943352306837,2.0755469613925306
131,119,2.1172712956557644,2.0755469613925306
132,117,2.12057393120585,2.0681858617461617
133,117,2.123851640967086,2.0681858617461617
134,117,2.1271047983648077,2.0681858617461617
135,116,2.130333768495006,2.0644579892269186
136,113,2.1335389083702174,2.0530784434834195
137,112,2.1367205671564067,2.0492180226701815
138,111,2.1398790864012365,2.0453229787866576
139,110,2.143014800254095,2.041392685158225
140,109,2.146128035678238,2.037426497940624
141,108,2.1492191126553797,2.03342375548695
142,107,2.1522883443830563,2.0293837776852097
143,106,2.155336037465062,2.0253058652647704
144,105,2.1583624920952498,2.0211892990699383
145,104,2.161368002234975,2.0170333392987803
146,104,2.164352855784437,2.0170333392987803
147,104,2.167317334748176,2.0170333392987803
148,103,2.1702617153949575,2.012837224705172
149,103,2.173186268412274,2.012837224705172
150,103,2.1760912590556813,2.012837224705172
151,101,2.1789769472931693,2.0043213737826426
152,101,2.1818435879447726,2.0043213737826426
153,100,2.184691430817599,2.0
154,100,2.187520720836463,2.0
155,100,2.1903316981702914,2.0
156,99,2.1931245983544616,1.99563519459755
157,98,2.1958996524092336,1.9912260756924949
158,98,2.1986570869544226,1.9912260756924949
159,97,2.2013971243204513,1.9867717342662448
160,97,2.2041199826559246,1.9867717342662448
161,96,2.2068258760318495,1.9822712330395684
162,95,2.2095150145426308,1.9777236052888478
163,95,2.2121876044039577,1.9777236052888478
164,94,2.214843848047698,1.9731278535996986
165,92,2.2174839442139063,1.9637878273455553
166,92,2.220108088040055,1.9637878273455553
167,92,2.2227164711475833,1.9637878273455553
168,91,2.225309281725863,1.9590413923210936
169,90,2.2278867046136734,1.954242509439325
170,90,2.230448921378274,1.954242509439325
171,88,2.2329961103921536,1.9444826721501687
172,88,2.2355284469075487,1.9444826721501687
173,88,2.2380461031287955,1.9444826721501687
174,87,2.2405492482826,1.9395192526186185
175,86,2.2430380486862944,1.9344984512435677
176,86,2.24551266781415,1.9344984512435677
177,86,2.247973266361807,1.9344984512435677
178,86,2.250420002308894,1.9344984512435677
179,85,2.2528530309798933,1.9294189257142926
180,85,2.255272505103306,1.9294189257142926
181,84,2.2576785748691846,1.9242792860618816
182,83,2.2600713879850747,1.919078092376074
183,83,2.2624510897304293,1.919078092376074
184,82,2.2648178230095364,1.9138138523837167
185,82,2.2671717284030137,1.9138138523837167
186,82,2.2695129442179165,1.9138138523837167
187,82,2.271841606536499,1.9138138523837167
188,82,2.27415784926368,1.9138138523837167
189,81,2.2764618041732443,1.9084850188786497
190,81,2.278753600952829,1.9084850188786497
191,81,2.2810333672477277,1.9084850188786497
192,80,2.2833012287035497,1.9030899869919435
193,80,2.285557309007774,1.9030899869919435
194,78,2.287801729930226,1.8920946026904804
195,78,2.290034611362518,1.8920946026904804
196,78,2.292256071356476,1.8920946026904804
197,78,2.294466226161593,1.8920946026904804
198,77,2.296665190261531,1.8864907251724818
199,77,2.298853076409707,1.8864907251724818
200,77,2.3010299956639813,1.8864907251724818
201,77,2.303196057420489,1.8864907251724818
202,77,2.305351369446624,1.8864907251724818
203,77,2.307496037913213,1.8864907251724818
204,76,2.3096301674258988,1.8808135922807914
205,76,2.311753861055754,1.8808135922807914
206,75,2.3138672203691533,1.8750612633917
207,73,2.315970345456918,1.863322860120456
208,73,2.3180633349627615,1.863322860120456
209,72,2.3201462861110542,1.8573324964312685
210,72,2.322219294733919,1.8573324964312685
211,72,2.3242824552976926,1.8573324964312685
212,72,2.326335860928751,1.8573324964312685
213,72,2.3283796034387376,1.8573324964312685
214,72,2.330413773349191,1.8573324964312685
215,72,2.3324384599156054,1.8573324964312685
216,71,2.3344537511509307,1.8512583487190752
217,71,2.3364597338485296,1.8512583487190752
218,71,2.3384564936046046,1.8512583487190752
219,71,2.3404441148401185,1.8512583487190752
220,71,2.342422680822206,1.8512583487190752
221,70,2.3443922736851106,1.845098040014257
222,69,2.346352974450639,1.8388490907372552
223,69,2.3483048630481607,1.8388490907372552
224,69,2.3502480183341627,1.8388490907372552
225,69,2.3521825181113627,1.8388490907372552
226,69,2.3541084391474008,1.8388490907372552
227,68,2.3560258571931225,1.8325089127062364
228,68,2.357934847000454,1.8325089127062364
229,68,2.359835482339888,1.8325089127062364
230,68,2.361727836017593,1.8325089127062364
231,67,2.3636119798921444,1.8260748027008264
232,67,2.3654879848909,1.8260748027008264
233,67,2.367355921026019,1.8260748027008264
234,67,2.369215857410143,1.8260748027008264
235,67,2.3710678622717363,1.8260748027008264
236,67,2.3729120029701067,1.8260748027008264
237,66,2.374748346010104,1.8195439355418688
238,66,2.376576957056512,1.8195439355418688
239,66,2.3783979009481375,1.8195439355418688
240,66,2.380211241711606,1.8195439355418688
241,66,2.3820170425748683,1.8195439355418688
242,66,2.383815365980431,1.8195439355418688
243,65,2.385606273598312,1.8129133566428555
244,65,2.387389826338729,1.8129133566428555
245,65,2.3891660843645326,1.8129133566428555
246,65,2.3909351071033793,1.8129133566428555
247,65,2.392696953259666,1.8129133566428555
248,65,2.3944516808262164,1.8129133566428555
249,65,2.3961993470957363,1.8129133566428555
250,65,2.3979400086720375,1.8129133566428555
251,65,2.399673721481038,1.8129133566428555
252,64,2.401400540781544,1.806179973983887
253,63,2.403120521175818,1.7993405494535817
254,63,2.404833716619938,1.7993405494535817
255,63,2.406540180433955,1.7993405494535817
256,63,2.4082399653118496,1.7993405494535817
257,63,2.4099331233312946,1.7993405494535817
258,63,2.41161970596323,1.7993405494535817
259,62,2.413299764081252,1.792391689498254
260,62,2.4149733479708178,1.792391689498254
261,62,2.416640507338281,1.792391689498254
262,62,2.4183012913197452,1.792391689498254
263,62,2.419955748489758,1.792391689498254
264,62,2.4216039268698313,1.792391689498254
265,61,2.423245873936808,1.7853298350107671
266,61,2.424881636631067,1.7853298350107671
267,61,2.4265112613645754,1.7853298350107671
268,61,2.428134794028789,1.7853298350107671
269,61,2.429752280002408,1.7853298350107671
270,61,2.4313637641589874,1.7853298350107671
271,61,2.432969290874406,1.7853298350107671
272,61,2.4345689040341987,1.7853298350107671
273,60,2.436162647040756,1.7781512503836436
274,60,2.437750562820388,1.7781512503836436
275,60,2.439332693830263,1.7781512503836436
276,60,2.4409090820652177,1.7781512503836436
277,60,2.4424797690644486,1.7781512503836436
278,59,2.444044795918076,1.7708520116421442
279,59,2.4456042032735974,1.7708520116421442
280,59,2.4471580313422194,1.7708520116421442
281,59,2.44870631990508,1.7708520116421442
282,59,2.450249108319361,1.7708520116421442
283,59,2.45178643552429,1.7708520116421442
284,59,2.4533183400470375,1.7708520116421442
285,58,2.45484486000851,1.7634279935629373
286,58,2.456366033129043,1.7634279935629373
287,58,2.4578818967339924,1.7634279935629373
288,58,2.459392487759231,1.7634279935629373
289,58,2.4608978427565478,1.7634279935629373
290,58,2.462397997898956,1.7634279935629373
291,57,2.4638929889859074,1.7558748556724915
292,57,2.4653828514484184,1.7558748556724915
293,57,2.4668676203541096,1.7558748556724915
294,57,2.4683473304121573,1.7558748556724915
295,56,2.469822015978163,1.7481880270062005
296,56,2.4712917110589387,1.7481880270062005
297,56,2.4727564493172123,1.7481880270062005
298,56,2.4742162640762553,1.7481880270062005
299,56,2.4756711883244296,1.7481880270062005
300,55,2.4771212547196626,1.7403626894942439
301,55,2.4785664955938436,1.7403626894942439
302,55,2.4800069429571505,1.7403626894942439
303,55,2.481442628502305,1.7403626894942439
304,55,2.482873583608754,1.7403626894942439
305,55,2.484299839346786,1.7403626894942439
306,55,2.48572142648158,1.7403626894942439
307,54,2.4871383754771865,1.7323937598229686
308,54,2.4885507165004443,1.7323937598229686
309,54,2.4899584794248346,1.7323937598229686
310,54,2.4913616938342726,1.7323937598229686
311,54,2.4927603890268375,1.7323937598229686
312,54,2.494154594018443,1.7323937598229686
313,54,2.4955443375464483,1.7323937598229686
314,54,2.496929648073215,1.7323937598229686
315,54,2.4983105537896004,1.7323937598229686
316,54,2.499687082618404,1.7323937598229686
317,54,2.5010592622177517,1.7323937598229686
318,53,2.5024271199844326,1.724275869600789
319,53,2.503790683057181,1.724275869600789
320,53,2.505149978319906,1.724275869600789
321,53,2.506505032404872,1.724275869600789
322,53,2.507855871695831,1.724275869600789
323,53,2.509202522331103,1.724275869600789
324,53,2.510545010206612,1.724275869600789
325,53,2.5118833609788744,1.724275869600789
326,52,2.513217600067939,1.7160033436347992
327,52,2.514547752660286,1.7160033436347992
328,52,2.515873843711679,1.7160033436347992
329,52,2.5171958979499744,1.7160033436347992
330,52,2.5185139398778875,1.7160033436347992
331,52,2.519827993775719,1.7160033436347992
332,51,2.5211380837040362,1.7075701760979363
333,51,2.5224442335063197,1.7075701760979363
334,51,2.5237464668115646,1.7075701760979363
335,51,2.525044807036845,1.7075701760979363
336,51,2.526339277389844,1.7075701760979363
337,51,2.5276299008713385,1.7075701760979363
338,51,2.5289167002776547,1.7075701760979363
339,51,2.530199698203082,1.7075701760979363
340,51,2.531478917042255,1.7075701760979363
341,51,2.5327543789924976,1.7075701760979363
342,51,2.534026106056135,1.7075701760979363
343,51,2.5352941200427703,1.7075701760979363
344,51,2.53655844257153,1.7075701760979363
345,51,2.537819095073274,1.7075701760979363
346,51,2.5390760987927767,1.7075701760979363
347,51,2.5403294747908736,1.7075701760979363
348,51,2.5415792439465807,1.7075701760979363
349,50,2.5428254269591797,1.6989700043360187
350,50,2.5440680443502757,1.6989700043360187
351,50,2.545307116465824,1.6989700043360187
352,50,2.546542663478131,1.6989700043360187
353,50,2.5477747053878224,1.6989700043360187
354,50,2.5490032620257876,1.6989700043360187
355,50,2.550228353055094,1.6989700043360187
356,50,2.5514499979728753,1.6989700043360187
357,50,2.552668216112193,1.6989700043360187
358,50,2.5538830266438746,1.6989700043360187
359,49,2.5550944485783194,1.6901960800285136
360,49,2.5563025007672873,1.6901960800285136
361,49,2.5575072019056577,1.6901960800285136
362,49,2.558708570533166,1.6901960800285136
363,49,2.5599066250361124,1.6901960800285136
364,49,2.561101383649056,1.6901960800285136
365,49,2.5622928644564746,1.6901960800285136
366,49,2.5634810853944106,1.6901960800285136
367,49,2.5646660642520893,1.6901960800285136
368,49,2.5658478186735176,1.6901960800285136
369,49,2.56702636615906,1.6901960800285136
370,49,2.568201724066995,1.6901960800285136
371,49,2.569373909615046,1.6901960800285136
372,49,2.5705429398818973,1.6901960800285136
373,48,2.571708831808688,1.6812412373755872
374,48,2.5728716022004803,1.6812412373755872
375,48,2.574031267727719,1.6812412373755872
376,48,2.575187844927661,1.6812412373755872
377,48,2.576341350205793,1.6812412373755872
378,48,2.5774917998372255,1.6812412373755872
379,48,2.578639209968072,1.6812412373755872
380,48,2.57978359661681,1.6812412373755872
381,48,2.5809249756756194,1.6812412373755872
382,47,2.582063362911709,1.6720978579357175
383,47,2.583198773968623,1.6720978579357175
384,47,2.584331224367531,1.6720978579357175
385,47,2.5854607295085006,1.6720978579357175
386,47,2.586587304671755,1.6720978579357175
387,47,2.5877109650189114,1.6720978579357175
388,47,2.5888317255942073,1.6720978579357175
389,47,2.5899496013257077,1.6720978579357175
390,47,2.591064607026499,1.6720978579357175
391,47,2.5921767573958667,1.6720978579357175
392,47,2.593286067020457,1.6720978579357175
393,47,2.5943925503754266,1.6720978579357175
394,46,2.595496221825574,1.662757831681574
395,46,2.59659709562646,1.662757831681574
396,46,2.597695185925512,1.662757831681574
397,46,2.598790506763115,1.662757831681574
398,46,2.5998830720736876,1.662757831681574
399,45,2.6009728956867484,1.6532125137753437
400,45,2.6020599913279625,1.6532125137753437
401,45,2.603144372620182,1.6532125137753437
402,45,2.60422605308447,1.6532125137753437
403,45,2.6053050461411096,1.6532125137753437
404,45,2.606381365110605,1.6532125137753437
405,45,2.6074550232146687,1.6532125137753437
406,45,2.6085260335771943,1.6532125137753437
407,45,2.60959440922522,1.6532125137753437
408,44,2.61066016308988,1.6434526764861874
409,44,2.611723308007342,1.6434526764861874
410,44,2.6127838567197355,1.6434526764861874
411,44,2.6138418218760693,1.6434526764861874
412,44,2.6148972160331345,1.6434526764861874
413,44,2.615950051656401,1.6434526764861874
414,44,2.617000341120899,1.6434526764861874
415,44,2.6180480967120925,1.6434526764861874
416,43,2.6190933306267428,1.6334684555795864
417,43,2.6201360549737576,1.6334684555795864
418,43,2.621176281775035,1.6334684555795864
419,43,2.622214022966295,1.6334684555795864
420,43,2.6232492903979003,1.6334684555795864
421,43,2.6242820958356683,1.6334684555795864
422,42,2.625312450961674,1.6232492903979006
423,42,2.6263403673750423,1.6232492903979006
424,42,2.6273658565927325,1.6232492903979006
425,42,2.6283889300503116,1.6232492903979006
426,42,2.629409599102719,1.6232492903979006
427,42,2.630427875025024,1.6232492903979006
428,42,2.6314437690131722,1.6232492903979006
429,41,2.6324572921847245,1.6127838567197355
430,41,2.6334684555795866,1.6127838567197355
431,41,2.6344772701607315,1.6127838567197355
432,41,2.635483746814912,1.6127838567197355
433,41,2.6364878963533656,1.6127838567197355
434,41,2.637489729512511,1.6127838567197355
435,41,2.6384892569546374,1.6127838567197355
436,41,2.639486489268586,1.6127838567197355
437,40,2.640481436970422,1.6020599913279623
438,40,2.6414741105040997,1.6020599913279623
439,40,2.6424645202421213,1.6020599913279623
440,40,2.6434526764861874,1.6020599913279623
441,40,2.6444385894678386,1.6020599913279623
442,40,2.645422269349092,1.6020599913279623
443,40,2.6464037262230695,1.6020599913279623
444,40,2.6473829701146196,1.6020599913279623
445,40,2.6483600109809315,1.6020599913279623
446,40,2.649334858712142,1.6020599913279623
447,40,2.6503075231319366,1.6020599913279623
448,40,2.651278013998144,1.6020599913279623
449,40,2.6522463410033232,1.6020599913279623
450,39,2.6532125137753435,1.591064607026499
451,39,2.6541765418779604,1.591064607026499
452,39,2.655138434811382,1.591064607026499
453,39,2.656098202012832,1.591064607026499
454,39,2.6570558528571038,1.591064607026499
455,39,2.6580113966571126,1.591064607026499
456,39,2.658964842664435,1.591064607026499
457,39,2.6599162000698504,1.591064607026499
458,39,2.660865478003869,1.591064607026499
459,39,2.661812685537261,1.591064607026499
460,39,2.662757831681574,1.591064607026499
461,39,2.663700925389648,1.591064607026499
462,39,2.6646419755561257,1.591064607026499
463,39,2.6655809910179533,1.591064607026499
464,39,2.6665179805548807,1.591064607026499
465,39,2.667452952889954,1.591064607026499
466,39,2.66838591669,1.591064607026499
467,39,2.6693168805661123,1.591064607026499
468,38,2.670245853074124,1.5797835966168101
469,38,2.6711728427150834,1.5797835966168101
470,38,2.6720978579357175,1.5797835966168101
471,38,2.673020907128896,1.5797835966168101
472,38,2.673941998634088,1.5797835966168101
473,38,2.6748611407378116,1.5797835966168101
474,38,2.6757783416740852,1.5797835966168101
475,38,2.6766936096248664,1.5797835966168101
476,38,2.677606952720493,1.5797835966168101
477,38,2.678518379040114,1.5797835966168101
478,38,2.6794278966121188,1.5797835966168101
479,38,2.680335513414563,1.5797835966168101
480,37,2.681241237375587,1.568201724066995
481,37,2.682145076373832,1.568201724066995
482,37,2.6830470382388496,1.568201724066995
483,37,2.683947130751512,1.568201724066995
484,37,2.6848453616444123,1.568201724066995
485,37,2.6857417386022635,1.568201724066995
486,37,2.6866362692622934,1.568201724066995
487,37,2.6875289612146345,1.568201724066995
488,37,2.6884198220027105,1.568201724066995
489,37,2.6893088591236203,1.568201724066995
490,36,2.690196080028514,1.5563025007672873
491,36,2.6910814921229687,1.5563025007672873
492,36,2.69196510276736,1.5563025007672873
493,36,2.69284691927723,1.5563025007672873
494,35,2.693726948923647,1.5440680443502757
495,35,2.694605198933569,1.5440680443502757
496,35,2.6954816764901977,1.5440680443502757
497,35,2.696356388733332,1.5440680443502757
498,35,2.6972293427597176,1.5440680443502757
499,35,2.6981005456233897,1.5440680443502757
500,35,2.6989700043360187,1.5440680443502757
501,35,2.699837725867246,1.5440680443502757
502,35,2.7007037171450192,1.5440680443502757
503,34,2.7015679850559273,1.5314789170422551
504,34,2.7024305364455254,1.5314789170422551
505,34,2.7032913781186614,1.5314789170422551
506,34,2.7041505168397992,1.5314789170422551
507,34,2.705007959333336,1.5314789170422551
508,34,2.7058637122839193,1.5314789170422551
509,34,2.7067177823367587,1.5314789170422551
510,34,2.7075701760979363,1.5314789170422551
511,34,2.708420900134713,1.5314789170422551
512,33,2.709269960975831,1.5185139398778875
513,33,2.7101173651118162,1.5185139398778875
514,33,2.710963118995276,1.5185139398778875
515,33,2.711807229041191,1.5185139398778875
516,33,2.7126497016272113,1.5185139398778875
517,33,2.7134905430939424,1.5185139398778875
518,33,2.714329759745233,1.5185139398778875
519,33,2.7151673578484576,1.5185139398778875
520,33,2.716003343634799,1.5185139398778875
521,33,2.7168377232995247,1.5185139398778875
522,32,2.717670503002262,1.505149978319906
523,32,2.718501688867274,1.505149978319906
524,32,2.7193312869837265,1.505149978319906
525,32,2.720159303405957,1.505149978319906
526,32,2.7209857441537393,1.505149978319906
527,32,2.7218106152125467,1.505149978319906
528,32,2.722633922533812,1.505149978319906
529,32,2.7234556720351857,1.505149978319906
530,32,2.724275869600789,1.505149978319906
531,32,2.725094521081469,1.505149978319906
532,32,2.7259116322950483,1.505149978319906
533,31,2.7267272090265724,1.4913616938342726
534,31,2.727541257028556,1.4913616938342726
535,31,2.7283537820212285,1.4913616938342726
536,31,2.72916478969277,1.4913616938342726
537,31,2.7299742856995555,1.4913616938342726
538,31,2.7307822756663893,1.4913616938342726
539,31,2.7315887651867388,1.4913616938342726
540,31,2.7323937598229686,1.4913616938342726
541,31,2.7331972651065692,1.4913616938342726
542,31,2.733999286538387,1.4913616938342726
543,31,2.734799829588847,1.4913616938342726
544,31,2.73559889969818,1.4913616938342726
545,31,2.7363965022766426,1.4913616938342726
546,31,2.7371926427047373,1.4913616938342726
547,31,2.737987326333431,1.4913616938342726
548,31,2.738780558484369,1.4913616938342726
549,31,2.739572344450092,1.4913616938342726
550,30,2.7403626894942437,1.4771212547196624
551,30,2.741151598851785,1.4771212547196624
552,30,2.741939077729199,1.4771212547196624
553,30,2.7427251313046983,1.4771212547196624
554,30,2.74350976472843,1.4771212547196624
555,30,2.7442929831226763,1.4771212547196624
556,30,2.7450747915820575,1.4771212547196624
557,30,2.745855195173729,1.4771212547196624
558,30,2.7466341989375787,1.4771212547196624
559,30,2.747411807886423,1.4771212547196624
560,30,2.7481880270062002,1.4771212547196624
561,30,2.7489628612561616,1.4771212547196624
562,29,2.749736315569061,1.462397997898956
563,29,2.7505083948513462,1.462397997898956
564,29,2.751279103983342,1.462397997898956
565,29,2.7520484478194387,1.462397997898956
566,29,2.7528164311882715,1.462397997898956
567,29,2.7535830588929064,1.462397997898956
568,29,2.754348335711019,1.462397997898956
569,29,2.7551122663950713,1.462397997898956
570,29,2.7558748556724915,1.462397997898956
571,29,2.756636108245848,1.462397997898956
572,29,2.7573960287930244,1.462397997898956
573,29,2.75815462196739,1.462397997898956
574,29,2.7589118923979736,1.462397997898956
575,29,2.7596678446896306,1.462397997898956
576,28,2.760422483423212,1.4471580313422192
577,28,2.7611758131557314,1.4471580313422192
578,28,2.761927838420529,1.4471580313422192
579,28,2.762678563727436,1.4471580313422192
580,28,2.7634279935629373,1.4471580313422192
581,28,2.7641761323903307,1.4471580313422192
582,28,2.7649229846498886,1.4471580313422192
583,28,2.765668554759014,1.4471580313422192
584,28,2.7664128471123997,1.4471580313422192
585,28,2.7671558660821804,1.4471580313422192
586,28,2.767897616018091,1.4471580313422192
587,28,2.7686381012476144,1.4471580313422192
588,28,2.7693773260761385,1.4471580313422192
589,28,2.7701152947871015,1.4471580313422192
590,28,2.7708520116421442,1.4471580313422192
591,28,2.7715874808812555,1.4471580313422192
592,28,2.77232170672292,1.4471580313422192
593,28,2.7730546933642626,1.4471580313422192
594,28,2.7737864449811935,1.4471580313422192
595,28,2.7745169657285498,1.4471580313422192
596,28,2.7752462597402365,1.4471580313422192
597,28,2.775974331129369,1.4471580313422192
598,28,2.776701183988411,1.4471580313422192
599,28,2.7774268223893115,1.4471580313422192
600,28,2.7781512503836434,1.4471580313422192
601,28,2.7788744720027396,1.4471580313422192
602,28,2.7795964912578244,1.4471580313422192
603,28,2.780317312140151,1.4471580313422192
604,27,2.7810369386211318,1.4313637641589874
605,27,2.781755374652469,1.4313637641589874
606,27,2.782472624166286,1.4313637641589874
607,27,2.7831886910752575,1.4313637641589874
608,27,2.783903579272735,1.4313637641589874
609,27,2.784617292632875,1.4313637641589874
610,27,2.785329835010767,1.4313637641589874
611,27,2.786041210242554,1.4313637641589874
612,27,2.7867514221455614,1.4313637641589874
613,27,2.787460474518415,1.4313637641589874
614,27,2.788168371141168,1.4313637641589874
615,27,2.788875115775417,1.4313637641589874
616,27,2.7895807121644256,1.4313637641589874
617,27,2.7902851640332416,1.4313637641589874
618,27,2.790988475088816,1.4313637641589874
619,27,2.791690649020118,1.4313637641589874
620,27,2.792391689498254,1.4313637641589874
621,27,2.79309160017658,1.4313637641589874
622,27,2.7937903846908188,1.4313637641589874
623,27,2.7944880466591697,1.4313637641589874
624,27,2.795184589682424,1.4313637641589874
625,27,2.7958800173440754,1.4313637641589874
626,27,2.7965743332104296,1.4313637641589874
627,27,2.7972675408307164,1.4313637641589874
628,26,2.797959643737196,1.414973347970818
629,26,2.798650645445269,1.414973347970818
630,26,2.7993405494535817,1.414973347970818
631,26,2.8000293592441343,1.414973347970818
632,26,2.800717078282385,1.414973347970818
633,26,2.801403710017355,1.414973347970818
634,26,2.802089257881733,1.414973347970818
635,26,2.8027737252919755,1.414973347970818
636,26,2.803457115648414,1.414973347970818
637,26,2.8041394323353503,1.414973347970818
638,26,2.8048206787211623,1.414973347970818
639,26,2.8055008581584002,1.414973347970818
640,26,2.806179973983887,1.414973347970818
641,26,2.8068580295188172,1.414973347970818
642,26,2.807535028068853,1.414973347970818
643,26,2.808210972924222,1.414973347970818
644,26,2.808885867359812,1.414973347970818
645,26,2.8095597146352675,1.414973347970818
646,26,2.8102325179950842,1.414973347970818
647,26,2.8109042806687006,1.414973347970818
648,26,2.8115750058705933,1.414973347970818
649,26,2.812244696800369,1.414973347970818
650,26,2.8129133566428557,1.414973347970818
651,26,2.813580988568192,1.414973347970818
652,25,2.81424759573192,1.3979400086720377
653,25,2.814913181275074,1.3979400086720377
654,25,2.815577748324267,1.3979400086720377
655,25,2.816241299991783,1.3979400086720377
